Aba
Besenyszög
Besenyszög
Besliahegy
Besnyő
Beszterce-lakótp. 
Beszterec
Bezedek
Bezenye
Bezeréd
Bezi
Bezinai szőlők 
Bia 
Biatorbágy
Bicsérd
Bicske
Bicske
Bicske
Bicske
Bihardancsháza
Biharkeresztes
Biharnagybajom
Bihartorda
Biharugra
Bikács
Bikács sor 
Bikal
Bikal
Bikolpuszta
Biri
Biritópuszta
Birján
Birján
Birján
Birján
Birketanya
Bisse
Bize
Bize Újtelep
Boba
Bocfölde
Boconád
Bócsa
Bocska
Bocskaikert 
Bocsota 
Boda
Boda
Bodajk
Bodajk
Bodakajtori ÁG 
Bodaszőlő 
Bódé 
Bodmér
Bodoglár 
Bodolyabér
Bodonhely
Bodony
Bodorfa
Bodorszék 
Bodrog
Bodroghalász 
Bodroghalom
Bodrogkeresztúr
Bodrogkeresztúr
Bodrogkisfalud
Bodrogolaszi
Bódvalenke
Bódvarákó
Bódvaszilas
Bodvica 
Bogács
Bogád
Bogád
Bogádmindszent
Bogarasszőlő
Bogdása
Bogyatelep 
Bogyiszló
Bogyoszló
Bojt
Bókaháza
Bokod
Bokod
Bokor
Bokros 
Boldog
Boldogasszonyfa
Boldogkőújfalu
Boldogkőváralja
Boldva
Bolhás
Bolhó
Bóly
Bolyok 
Boncfölde
Bonnya
Bonnyapuszta
Bonyhád
Bonyhádszerdahely
Bonyhádvarasd
Borbálatelep 
Borbálatelep 
Borbánya 
Borbáshegy
Bordány
Borgáta
Borgátafürdő
Borjád
Borjád
Boronka 
Boroszló 
Borota
Borsfa
Borsfa
Borsodbóta
Borsodgeszt
Borsodivánka
Borsodnádasd
Borsodnádasd
Borsodszentgyörgy
Borsodszirák
Borsos
Borsosberény
Borsosgyőr 
Borszörcsök
Borzavár
Borzsovatanya 
Bosta
Bótapuszta
Botfa 
Botpalád
Botykapeterd
Bozsok
Bozzai
Bozzaytelep 
Bózsva
Bő
Bőcs
Böde
Böde
Bödeháza
Bödönhát
Bögöt
Bögöt
Bögöte
Bögöte
Böhönye
Böhönye
Bököny
Bököny
Bölcske
Bőny
Börcs
Börcs
Börgönd
Böröllő 
Börvelyi úti tanyák
Börzönce
Börzsöny 
Börzsönyliget
Bősárkány
Bősárkány
Bőszénfa
Bösztör
Brennbergbánya 
Bucsa
Bucsa
Bucsahegy 
Bucsu
Búcsúszentlászló
Bucsuta
Budaábrány 
Budaábrány 
Budaberke 
Budafa
Budafapuszta
Budafok 
Budai út
Budaihegy 
Budajenő
Budakalász
Budakeszi
Budaliget 
Budaörs
Budaörsi lakótelep 
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest
Budapest I. ker.
Budapest II. ker.
Budapest II. ker.
Budapest III. ker.
Budapest III. ker.
Budapest IV. ker.
Budapest IV. ker.
Budapest IX. ker.
Budapest V. ker.
Budapest V. ker.
Budapest VI. ker.
Budapest VII. ker.
Budapest VII. ker.
Budapest VIII. ker.
Budapest X. ker.
Budapest X. ker.
Budapest XI. ker.
Budapest XII. ker.
Budapest XII. ker.
Budapest XII. ker.
Budapest XII. ker.
Budapest XIII. ker.
Budapest XIV. ker.
Budapest XIV. ker.
Budapest XIX. ker.
Budapest XV. ker.
Budapest XVI. ker.
Budapest XVIII. ker.
Budapest XX. ker.
Budapest XXI. ker.
Budapest XXII. ker.
Budzsák 
Bugac
Bugacpusztaháza
Buglyoska 
Bugyi
Buj
Buják
Buják 
Bujtos 
Bukti sor 
Bundásbokor 
Butyka 
Butyka sor 
Butykatelep 
Buzita 
Buzsák
Büdöskútpuszta
Bűdszentmihály 
Bük
Bük
Bükkábrány
Bükkaranyos
Bükkmogyorósd
Bükkösd
Bükkösd
Bükkszék
Bükkszenterzsébet
Bükkszentkereszt
Bükkszentlászló
Bükkszentmárton
Bükkzsérc
Bükkzsérc
Bürüs
Büssü
Büttös
Cák
Cakóháza
Cece
Cégénydányád
Cegléd
Cegléd
Ceglédbercel
Ceglédpuszta
Celldömölk
Celldömölk Újtelep
Centenáriumi lakótp. 
Cered
Chernelházadamonya
Cholnoky úti lakótelep 
Cholorchémia-lakótelep  
Cibakháza
Cigánd
Cigánd
Cigánd
Cigánybokor
Cikkelytanya
Cikó
Cikolasziget
Cinka 
Cinkota 
Cirák
Csabacsűd
Csabaszabadi
Csabdi
Csábor
Csabrendek
Csácsbozsok 
Csáford 
Csáfordiforduló 
Csáfordjánosfa
Csáfordjánosfa
Csaholc
Csajág
Csákány
Csákánydoroszló
Csákánydoroszló
Csákberény
Csákvár
Csala
Csámpa
Csanádalberti
Csanádapáca
Csanádapáca
Csanádpalota
Csanádpalota
Csánig
Csány
Csányi út
Csányoszró
Csanytelek
Csapi
Csapod
Csapókert 
Csárdaszállás
Csarnóta
Csaroda
Császár
Császár
Császártöltés
Császártöltés
Császló
Császló
Csátalja
Csatár
Csatár
Csatár 
Csatárimajor
Csatárkert
Csatárpuszta
Csataszög
Csatka
Csávoly
Csebény
Csécse
Csécse
Csegöld
Csehbánya
Csehi
Csehimindszent
Csehipuszta
Csekés
Csekeszer
Csemeztanya
Csemjéntelep 
Csemő
Csempeszkopács
Csémpuszta
Csengele
Csenger
Csenger
Csengerháza
Csengersima
Csengerújfalu
Csengerújfalu
Csengőd
Csénye
Csénye
Csenyéte
Csényeújmajor
Csép
Csépa
Csépa
Csepel 
Csepel-Erdősori lakótp. 
Cséplak
Csepreg
Cséptelek
Csér
Csér
Cser 
Cserdi
Cserdi
Cserdi-Szőlőhegy 
Cserebökény
Cserekert 
Cserénfa
Cserépfalu
Cserépváralja
Cseresznyés
Cserhágó
Cserhát
Cserháthaláp
Cserháthaláp
Cserhátsurány
Cserhátszentiván
Cseridűlő
Cserkeszőlő
Cserkút
Csermajor
Csernec 
Csernely
Csernyikbokor
Cserszegtomaj
Cserszegtomaj I. körzet
Cserszegtomaj II. körzet
Cserszegtomaj III. körzet
Cserszegtomaj IV. körzet
Cserszegtomaj V. körzet
Csertalakos
Csertő
Cservölgypuszta
Csesznek
Csesztreg
Csesztve
Csetény
Csetény
Csetnekitelep
Csévharaszt
Csibrák
Csiffytanya 
Csikéria
Csikóspuszta 
Csikóstőttös
Csikóstőttös
Csikvánd
Csillaghegy 
Csillagtelep 
Csincse
Csipkerek
Csiribpuszta
Csisztapuszta
Csitár
Csizmadiatelep 
Csobád
Csobaj
Csobánka
Csobokapuszta
Csókakő
Csókakőmajor
Csokoládépuszta
Csokonyavisonta
Csokonyavisonta
Csokvaomány
Csokvaomány
Csokvaomány
Csolnok
Csólyos
Csólyospálos
Csoma
Csomád
Csombárd
Csongrád
Csongrád
Csonkahegyhát
Csonkamindszent
Csopak
Csór
Csór
Csorbatelep 
Csorna
Csorna
Csorna 
Csortán
Csorvás
Csót
Csótapuszta
Csöde
Csögle
Csökmő
Csökmő Újtelep
Csököly
Csömend
Csömödér
Csömör
Csönge
Csörgőszer 
Csörnyeföld
Csörnyeföld
Csörög
Csörötnek
Csörötnek
Csősz
Csővár
Csúcs 
Csúcshegyi dűlő 
Csurgó
Csurgó
Csurgónagymarton
Csurgópuszta
Csúzdidűlő 
Cugosrész 
Cukorgyári lakótp. 
Cún
Cup 
Czinderybogád 
Dabas
Dabasiszőlők
Dabronc
Dabrony
Dad
Dág
Dág
Dáka
Dalmand
Damak
Dámóc
Dánieltelep
Dankóbokor 
Dankótelep 
Dankótelep 
Dánszentmiklós
Dány
Daraboshegy
Darány
Daránypuszta
Dárius 
Darnó
Darnózseli
Daruhegy 
Darusziget 
Darvas
Darvaspuszta
Dávidföld 
Dávidföld 
Dávidháza 
Dávidváros 
Dávod
Dávod
DCM lakótp. 
Debercsény
Debrecen
Debrecen
Debrecen
Debrecen
Debréte
Debréte
Debrőbokor 
Decs
Decs
Dédestapolcsány
Dég
Dég Újtelep
Dejtár
Dekenysor 
Délegyháza
Demecser
Demjén
Dencsháza
Dénesfa
Dénesmajor 
Depó
Derecske
Derecske Újtelep
Derekegyház
Derékhegy
Derkovits-ltp. 
Déssytanya 
Deszk
Deszk
Detek
Detek
Detk
Detk
Dévaványa
Devecser
Devecser 
Dézsitanya
Dinnyeberki
Dinnyés 
Diós 
Diós és Gödrös 
Diósberény
Diósd
Diósgyőr 
Diósjenő
Dióskál
Dióskál
Dióspuszta
Diósviszló
Diszel 
Doba
Doba
Dobaipuszta 
Dobapuszta
Dobódél
Dobogókő
Doborgazsziget
Dobos 
Doboz
Doboz
Dobri
Dobronhegy
Dóc
Dóchegy 
Dohányostanya
Dollártanya
Domaháza
Domaszék
Dombegyház
Dombegyház
Dombiföld
Dombiratos
Dombiratos
Dombiratos
Dombiratos
Dombori 
Domboritelep 
Dombostanya 
Dombóvár
Dombrád
Domony
Domonyvölgy
Domoszló
Domoszló
Domoszló
Dorkó
Dormánd
Dorog
Dorogháza
Dorogháza Újtelep
Dozmat
Dózsa sor
Dózsa Tsz lakótelepe 
Dózsaszőlő 
Dózsatelep 
Dózsatelep 
Dózsatelep 
Dózsatelep 
Döbörhegy
Döbröce
Döbrököz
Döbrököz
Döbrököz
Döbrönte
Döbrönteszőlőhegy 
Döge
Dömefölde 
Dömös
Dömötöri 
Dömsöd
Dömsöd
Dör
Dörgicse
Döröske
Dötk
Dövény
Drágszél
Drávacsehi
Drávacsepely
Drávacsepely
Drávafok
Drávagárdony
Drávaiványi
Drávakeresztúr
Drávapalkonya
Drávapiski
Drávaszabolcs
Drávaszentes 
Drávaszentes 
Drávaszerdahely
Drávasztára
Drávatamási
Drégelypalánk
Dubicsány
Dubicsány
Dudar
Duka
Dunaalmás 
Dunabogdány
Dunaegyháza
Dunafalva
Dunafalva
Dunaföldvár
Dunafüred 
Dunaharaszti
Dunakeszi
Dunakiliti
Dunakömlőd
Dunakömlőd 
Dunakömlőd 
Dunanagyvarsány
Dunapart
Dunapataj
Dunapataj
Dunaremete
Dunaszeg
Dunaszekcső
Dunaszekcső
Dunaszentbenedek
Dunaszentgyörgy
Dunaszentmiklós
Dunaszentpál
Dunasziget
Dunatetétlen
Dunaújváros
Dunaújváros Újtelep
Dunavarsány
Dunavecse
Dunavecse
Dusnok
Dusnokpuszta
Dúzs
Ebergény 
Ebergőc
Ebes
Ebszőnybánya
Écs
Ecséd
Ecseg
Ecsegfalva
Ecseny
Ecser
Edde
Edelény
Edelény
Edve
Eger
Eger
Egerág
Egeralja 
Egeraracsa
Egerbakta
Egerbocs
Egercsehi
Egerfarmos
Egerlövő
Egerlövő
Egerszalók
Egerszeghegy 
Egerszólát
Égerszög
Egervár
Egervölgy
Egregy 
Egrihegyalja
Egyed
Egyeduta 
Egyek
Egyetemváros 
Egyházasdengeleg
Egyházasfalu
Egyházasgerge
Egyházasharaszti
Egyházashetye
Egyházashetye
Egyházashollós
Egyházaskesző
Egyházaskesző
Egyházaskozár
Egyházaskozár
Egyházasrádóc
Egyházasrádóc
Elek
Elek
Elep
Ellend
Előszállás
Előszállás
Előtelek
Elzamajor
Emmamajor
Emőd
Encs
Encs
Encs
Encs
Encsencs
Encsencs
Endespuszta
Endrefalva
Endrőc
Endrőd 
Enese
Engelstelep 
Enying
Enying
Eperjes
Eperjeske
Eperjespuszta
Eplény
Epöl
Ercsi
Ercsi
Érd
Érdliget
Érd-Ófalu
Erdő alatti út
Erdőbénye
Erdőfű 
Erdőhát
Erdőhorváti
Erdőkertes
Erdőkertes
Erdőkövesd
Erdőkürt
Erdőlakmajor
Erdősmárok
Erdősmecske
Erdősor
Erdőszőlő
Erdőtanya
Erdőtarcsa
Erdőtelek
Erdőtelek 
Érd-Parkváros
Érhát
Erk
Erőmű-lakótp. 
Erőmű-lakótp. 
Erőmű-lakótp. 
Erőmű-lakótp. 
Erőműtelep 
Érparti szőlők 
Érpatak
Érpatak
Érsekcsanád
Érsekcsanád
Érsekhalma
Érsekvadkert
Érsekvadkert
Értény
Erzsébet
Erzsébethegy 
Erzsébethely 
Erzsébetliget 
Erzsébetmajor
Erzsébetmajor
Erzsébetmajor 
Erzsébetpuszta
Erzsébettelep 
Erzsébet-tp. 
Északi városrész 
Esztár
Eszteregnye
Esztergályhorváti
Esztergom
Esztergom
Ete
Etelkatelep 
Etes
Etyek
Etyek
Ezüstszőlők
Fábiánháza
Fábiánháza
Fábiánsebestyén
Fábiánsebestyén
Fácánkert
Fácánkertpuszta
Fadd
Fáj
Fajsz
Fajsz
Fakospuszta
Fallóskút 
Falubattyán 
Falutelep 
Fancsal
Fancsikapuszta
Farád
Farkasfa 
Farkasgyepű
Farkashegy
Farkaslyuk 
Farkasrét 
Farmos
Fazekasboda
Fedémes
Fegyvernek
Fegyvernek
Fegyvernek-Örményes vá.
Fehérgyarmat
Fehérgyarmat
Fehértó
Fehérvárcsurgó
Feked
Feked
Feketeerdő
Feketehalom
Feketehegy 
Feketetanya 
Feketevízpuszta
Felcsút
Feldebrő
Felgyő
Félhalom 
Félixháza
Felnémet 
Felpéc
Felsőaranyod
Felsőbabád-Újtelep
Felsőbagod
Felsőberecki
Felsőberkifalu 
Felsőbesnyő
Felsőbogát
Felsőbogátpuszta
Felsőborsfa 
Felsőbű 
Felsőcikolapuszta
Felsőcsatár
Felsőcsinger 
Felsőcsöde
Felsődobos
Felsődobsza
Felsőegerszeg
Felsőerdő 
Felsőerek
Felsőfarkasd 
Felsőfarkasi
Felsőgagy
Felsőgalambos
Felsőgalla 
Felsőgóla
Felsőgöd 
Felsőgörzsöny 
Felsőhahót 
Felsőhangony 
Felsőjánosfa
Felsőjárás
Felsőkanda
Felsőkázsmárk 
Felsőkéked
Felsőkelecsény
Felsőkincses
Felsőkotormány 
Felsőkölked
Felsőkörtvélyes 
Felsőlajos
Felsőmajor
Felsőmándpuszta
Felsőmarác
Felsőmező
Felsőmocsolád
Felsőmocsolád
Felsőnána
Felsőnyárád
Felsőnyárád
Felsőnyáregyháza 
Felsőnyék
Felsőörs
Felsőpáhok
Felsőpakony
Felsőpaty 
Felsőpázsit 
Felsőpetény
Felsőrácegres
Felsőrajk
Felsőregmec
Felsőrönök 
Felsősegesd 
Felsősima 
Felsősóskút 
Felsőszállások
Felsőszéktó 
Felsőszeleste 
Felsőszemenye 
Felsőszenterzsébet
Felsőszentiván
Felsőszentmárton
Felsőszer 
Felsőszer 
Felsőszölnök
Felsőtanyairész 
Felsőtárkány
Felsőtelekes
Felsőtelep 
Felsőtelep 
Felsőtelep 
Felsőtengelic
Felsőtold
Felsőújtelep 
Felsővadász
Felsőváros 
Felsőzsitfa 
Felsőzsolca
Felszabadulás lakótp. 
Felszabadulástelep 
Fenékpuszta
Fényes
Fényeslitke
Fényestelep 
Fenyőfő
Ferencbokor
Ferencszállás
Ferenctanya
Ferencváros 
Fertőboz
Fertőd
Fertőendréd
Fertőhomok
Fertőrákos
Fertőszentmiklós
Fertőszentmiklós
Fertőszentmiklós
Fertőszéplak
Fertőújlak
Fészerlakpuszta
Fiad
Fiatalospuszta
Filkeháza
Finke 
Fischerbócsa
Fityeház
Flóratanya
Fodorszer 
Foktő
Folyás
Fonó
Fony
Fonyód
Fonyód Kertváros
Fonyódliget
Fornádpuszta
Forráskút
Forrástanya
Forró
Fót
Fót-Kisalag
Fótújfalu
Földeák
Földeák
Földes
Földes
Földsziget
Főnyed
Fövenyes 
Fulókércs
Furkótelep
Furta
Furugyiszőlők 
Fügöd 
Füle
Füle
Fülesd
Fülöp
Fülöpháza
Fülöpi út 
Fülöpjakab
Fülöpszállás
Fülpösdaróc
Fürdőtelep 
Fürdőtelep 
Fürdőtelep 
Füredi utcai ltp. 
Fürged
Füzér
Füzérkajata
Füzérkajata
Füzérkomlós
Füzérradvány
Füzesabony
Füzesabony
Füzesbokor
Füzesgyarmat
Fűzfőgyártelep
Fűztű
Fűzvölgy
Gáborján
Gáborjánháza
Gábortelep
Gacsály
Gacsály
Gadács
Gadány
Gadna
Gádoros
Gádoros
Gagyapáti
Gagybátor
Gagyvendégi
Gálafejpuszta
Galambok
Galambok
Galambos
Galambos
Galambszer 
Galgaguta
Galgagyörk
Galgagyörk
Galgahévíz
Galgamácsa
Galgamácsa Újtelep
Gallahegy
Gálosfa
Gálosfa
Galvács
Galyatető
Gamás
Ganna
Gánt
Ganz-Kertváros 
Gara
Garáb
Garabonc
Garabonc
Garadna
Garadna
Garbolc
Gárdony
Gárdony
Garé
Garé
Gáspártelep
Gasztony
Gátér
Gáva 
Gávavencsellő
Gazdagréti lakótp. 
Gébárt 
Géberjén
Gecse
Géderlak
Gégény
Gelej
Gelénes
Gellénháza
Gelse
Gelsesziget
Gemzse
Gencsapáti
Gépállomásdűlő 
Gérce
Gerde
Gerendás
Gerényes
Geresdlak
Gerézdpuszta
Gergelyiugornya 
Gerhátbokor 
Gerjen
Gerla 
Gerse 
Gersekarát
Geszt
Gesztely
Gesztenyés 
Geszteréd
Gétye
Gibárt
Gic
Gic
Gige
Gilvánfa
Girincs
Gizellamajor
Godisa 
Gógánfa
Gógánhegy 
Golgota
Golop
Gomba
Gombolyag
Gombosszeg
Gór
Gora 
Gordisa
Gorica 
Gorkijváros 
Gorzsa
Gosztola
Göbölyjárás
Göd
Göd Újtelep
Gödöllő
Gödöllő
Gödörháza 
Gödre
Gödreszentmártonpuszta
Gölle
Gömörszőlős
Gönc
Göncruszka
Gönyű
Görbehalom 
Görbeháza
Görbeháza Újtelep
Görcsöny
Görcsönydoboka
Görcsönydoboka
Görénypuszta
Görgeteg
Görögszállás 
Görögszó
Görömböly 
Görösgalpuszta
Gősfa
Grábóc
Grébicspuszta
Gulács
Gulács
Gunarasfürdő
Guszevtelep 
Gutaháza 
Gutatöttös
Gutorfölde
Gúttamási
Gyál
Gyálarét 
Gyalóka
Gyanógeregye
Gyapa 
Gyarmat
Gyarmatpuszta
Gyártelep
Gyártelep
Gyárváros 
Gyékényes
Gyékényes
Gyenesdiás
Gyepükaján
Gyermeküdülő-centrum 
Gyermely
Gyirmót 
Gyód
Gyód
Gyoma 
Gyomaendrőd
Gyón 
Gyopárhalom 
Gyopárosfürdő 
Gyóró
Gyótapuszta
Gyökeres 
Gyömöre
Gyömöre
Gyömrő
Gyömrő
Gyöngyfa
Gyöngyös
Gyöngyösfalu
Gyöngyöshalász
Gyöngyöshermán 
Gyöngyösi úti lakótp. 
Gyöngyösmellék
Gyöngyösoroszi
Gyöngyöspata
Gyöngyöspüspöki
Gyöngyössolymos
Gyöngyöstarján
Gyöngyöstarján
Gyöngyösszer 
Gyönk
Győr
Győr
Győr
Győr
Győrasszonyfa
Győr-Bácsa
Györe
Győrfa 
Győrfiszeg 
Györgymajor
Györgymajor
Györgytarló
Györgytelep 
Györköny
Győrladamér
Győröcske
Győrság
Győrság
Győrsövényház
Győrsövényház
Győrszemere
Győrszentiván
Győrszentiván
Győrsziget
Győrtelek
Győrújbarát
Győrújbarát
Győrújfalu
Győrvár
Győrzámoly
Gyugy
Gyula
Gyulaakna
Gyulafirátót
Gyulaháza
Gyulaháza
Gyulaj
Gyulaj
Gyulakeszi
Gyulapuszta
